,_wpmbiasp,_wp5,_wp4,_wp1,_wp0,_wnmbiasp,_wnmbiasn,_wn8,_wn6,_wn4,_wn0,_nfpmbiasp,_nfp5,_nfp4,_nfp1,_nfp0,_nfnmbiasp,_nfnmbiasn,_nfn8,_nfn6,_nfn4,_nfn0,_lpmbiasp,_lp5,_lp4,_lp1,_lp0,_lnmbiasp,_lnmbiasn,_ln8,_ln6,_ln4,_ln0,fom,gdc,idd,gbw,pm,cload
417,9.24E-6,8.32E-6,9.08E-6,1.4E-7,3.0E-7,1.6E-6,6.6E-6,6.66E-6,1.2E-7,3.4E-6,1.2E-7,4.0,5.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,1.84E-6,2.4E-7,6.0E-8,3.0E-7,1.4E-7,1.18E-6,1.1E-6,6.6E-7,8.0E-7,1.96E-6,3.2E-7,8705.0,46.696,3.4547E-4,5.0122E8,62.273,1.5e-12
418,7.26E-6,7.78E-6,6.58E-6,1.4E-7,2.8E-7,1.44E-6,9.74E-6,4.9E-6,1.4E-7,3.52E-6,1.2E-7,6.0,2.0,1.0,1.0,3.0,1.0,10.0,1.0,1.0,1.0,3.0,1.62E-6,2.4E-7,6.0E-8,2.8E-7,1.2E-7,1.26E-6,1.0E-6,8.8E-7,1.02E-6,1.96E-6,6.8E-7,13385.0,46.692,1.4864E-4,3.316E8,62.738,1.5e-12
419,9.3E-6,7.9E-6,8.06E-6,1.2E-7,2.0E-7,1.74E-6,8.96E-6,4.68E-6,1.6E-7,3.72E-6,1.2E-7,15.0,3.0,1.0,1.0,3.0,9.0,8.0,1.0,1.0,1.0,2.0,1.62E-6,2.4E-7,1.0E-7,3.8E-7,1.6E-7,1.28E-6,1.58E-6,8.4E-7,7.4E-7,2.0E-6,3.0E-7,11653.0,46.681,2.0548E-4,3.9907E8,61.855,1.5e-12
420,8.44E-6,6.34E-6,9.22E-6,1.2E-7,2.0E-7,1.16E-6,7.88E-6,3.76E-6,1.2E-7,2.64E-6,1.2E-7,7.0,2.0,1.0,1.0,4.0,3.0,13.0,1.0,1.0,1.0,4.0,1.68E-6,2.0E-7,6.0E-8,2.8E-7,1.4E-7,1.18E-6,1.38E-6,6.4E-7,1.08E-6,2.0E-6,6.0E-7,12173.0,46.67,2.0951E-4,4.2505E8,62.895,1.5e-12
421,9.4E-6,9.5E-6,9.66E-6,1.2E-7,2.0E-7,1.66E-6,7.54E-6,3.66E-6,1.2E-7,3.14E-6,1.2E-7,10.0,2.0,1.0,1.0,4.0,1.0,16.0,1.0,1.0,1.0,4.0,1.68E-6,2.2E-7,1.0E-7,2.6E-7,1.4E-7,1.56E-6,1.24E-6,6.4E-7,1.06E-6,2.0E-6,6.6E-7,12661.0,46.625,2.0749E-4,4.3785E8,60.867,1.5e-12
422,9.48E-6,7.86E-6,8.22E-6,1.2E-7,2.8E-7,1.84E-6,7.44E-6,6.34E-6,1.6E-7,4.2E-6,1.6E-7,5.0,4.0,1.0,1.0,2.0,18.0,15.0,1.0,1.0,1.0,2.0,1.76E-6,2.2E-7,6.0E-8,4.0E-7,1.4E-7,1.2E-6,1.24E-6,6.6E-7,6.6E-7,1.9E-6,2.6E-7,9831.5,46.606,3.2227E-4,5.2807E8,60.828,1.5e-12
423,8.7E-6,5.46E-6,7.2E-6,1.2E-7,2.2E-7,2.2E-6,9.08E-6,5.18E-6,1.2E-7,5.6E-6,1.4E-7,8.0,4.0,1.0,1.0,4.0,9.0,4.0,1.0,1.0,1.0,2.0,1.54E-6,2.0E-7,6.0E-8,2.8E-7,1.4E-7,1.3E-6,1.74E-6,5.4E-7,1.04E-6,2.0E-6,4.8E-7,9940.9,46.501,2.9827E-4,4.9418E8,61.413,1.5e-12
424,9.98E-6,5.66E-6,7.82E-6,3.2E-7,2.4E-7,1.76E-6,7.16E-6,6.18E-6,1.2E-7,4.88E-6,1.2E-7,4.0,4.0,1.0,1.0,5.0,5.0,3.0,1.0,1.0,1.0,4.0,1.98E-6,1.4E-7,6.0E-8,3.2E-7,1.2E-7,1.24E-6,1.38E-6,7.2E-7,1.0E-6,1.96E-6,4.6E-7,10112.0,46.49,3.208E-4,5.4066E8,60.577,1.5e-12
425,8.44E-6,6.34E-6,9.22E-6,1.2E-7,2.0E-7,1.16E-6,7.88E-6,3.76E-6,1.2E-7,2.8E-6,1.2E-7,7.0,2.0,1.0,1.0,4.0,3.0,13.0,1.0,1.0,1.0,4.0,1.68E-6,2.0E-7,6.0E-8,2.8E-7,1.4E-7,1.18E-6,1.1E-6,6.4E-7,1.04E-6,1.98E-6,6.0E-7,12878.0,46.486,1.9304E-4,4.1434E8,63.054,1.5e-12
426,9.2E-6,7.32E-6,7.16E-6,1.2E-7,2.2E-7,2.04E-6,9.08E-6,5.0E-6,1.8E-7,5.34E-6,1.2E-7,9.0,2.0,1.0,1.0,3.0,13.0,9.0,1.0,1.0,1.0,2.0,1.56E-6,2.0E-7,6.0E-8,3.8E-7,1.4E-7,1.8E-6,1.16E-6,9.8E-7,1.58E-6,1.88E-6,5.6E-7,12532.0,46.437,1.6397E-4,3.4249E8,61.188,1.5e-12
427,8.44E-6,6.66E-6,8.82E-6,1.2E-7,2.0E-7,1.16E-6,8.96E-6,3.76E-6,1.2E-7,2.32E-6,1.2E-7,7.0,2.0,1.0,1.0,4.0,3.0,7.0,1.0,1.0,1.0,4.0,1.68E-6,2.0E-7,6.0E-8,2.8E-7,1.4E-7,1.1E-6,1.26E-6,6.4E-7,1.1E-6,2.0E-6,8.0E-7,12693.0,46.422,1.7303E-4,3.6605E8,61.957,1.5e-12
428,8.44E-6,6.9E-6,7.18E-6,1.2E-7,1.6E-7,1.74E-6,9.88E-6,4.66E-6,1.2E-7,2.8E-6,1.6E-7,32.0,2.0,1.0,1.0,5.0,7.0,3.0,1.0,1.0,1.0,2.0,1.64E-6,2.4E-7,6.0E-8,3.0E-7,1.2E-7,1.22E-6,1.28E-6,6.6E-7,8.6E-7,1.8E-6,5.8E-7,12923.0,46.416,1.878E-4,4.0448E8,61.801,1.5e-12
429,8.56E-6,7.18E-6,6.82E-6,1.2E-7,1.4E-7,1.76E-6,9.78E-6,4.82E-6,1.2E-7,2.96E-6,1.4E-7,8.0,6.0,1.0,1.0,5.0,11.0,5.0,1.0,1.0,1.0,3.0,1.76E-6,3.6E-7,6.0E-8,2.2E-7,1.6E-7,1.54E-6,1.76E-6,6.4E-7,1.08E-6,1.86E-6,3.4E-7,10976.0,46.299,2.5037E-4,4.58E8,60.124,1.5e-12
430,7.6E-6,9.32E-6,8.72E-6,1.2E-7,2.6E-7,1.58E-6,8.98E-6,6.38E-6,1.8E-7,4.1E-6,2.4E-7,8.0,4.0,1.0,1.0,2.0,1.0,6.0,1.0,1.0,1.0,2.0,1.68E-6,2.4E-7,6.0E-8,3.0E-7,1.2E-7,1.52E-6,1.66E-6,7.4E-7,9.2E-7,1.82E-6,3.8E-7,10169.0,46.274,2.9333E-4,4.9713E8,62.103,1.5e-12
431,9.32E-6,9.3E-6,8.46E-6,1.2E-7,1.6E-7,1.54E-6,7.96E-6,3.82E-6,1.4E-7,4.12E-6,1.2E-7,13.0,2.0,1.0,1.0,5.0,7.0,2.0,1.0,1.0,1.0,1.0,1.64E-6,2.2E-7,1.6E-7,3.2E-7,1.4E-7,1.1E-6,1.06E-6,8.0E-7,1.18E-6,1.96E-6,3.2E-7,13345.0,46.261,1.6224E-4,3.6084E8,61.782,1.5e-12
432,9.54E-6,9.18E-6,7.1E-6,2.2E-7,7.2E-7,1.56E-6,8.54E-6,3.3E-6,1.2E-7,4.1E-6,1.2E-7,4.0,1.0,1.0,1.0,2.0,6.0,2.0,1.0,1.0,1.0,1.0,1.66E-6,2.8E-7,1.0E-7,4.4E-7,1.6E-7,9.8E-7,8.2E-7,7.6E-7,1.5E-6,1.96E-6,6.0E-7,10117.0,46.238,9.8748E-5,1.6651E8,63.081,1.5e-12
433,7.64E-6,5.7E-6,8.28E-6,1.2E-7,2.8E-7,1.76E-6,9.46E-6,4.84E-6,1.2E-7,3.0E-6,4.4E-7,14.0,4.0,1.0,1.0,3.0,8.0,1.0,1.0,1.0,1.0,1.0,1.54E-6,2.4E-7,6.0E-8,2.8E-7,1.4E-7,1.34E-6,1.36E-6,4.8E-7,1.14E-6,1.9E-6,4.6E-7,11492.0,46.212,2.6564E-4,5.088E8,60.304,1.5e-12
434,9.32E-6,8.22E-6,6.64E-6,1.2E-7,2.4E-7,1.8E-6,9.88E-6,4.58E-6,1.4E-7,3.12E-6,2.2E-7,15.0,2.0,1.0,1.0,3.0,18.0,3.0,1.0,1.0,1.0,2.0,1.94E-6,2.4E-7,8.0E-8,3.6E-7,1.6E-7,1.04E-6,1.06E-6,6.4E-7,1.42E-6,1.76E-6,4.8E-7,12792.0,46.176,1.9143E-4,4.0811E8,60.431,1.5e-12
435,8.42E-6,7.62E-6,8.4E-6,1.2E-7,3.0E-7,1.28E-6,9.84E-6,2.76E-6,1.2E-7,3.3E-6,1.4E-7,10.0,2.0,1.0,1.0,3.0,4.0,6.0,1.0,1.0,1.0,3.0,1.68E-6,3.2E-7,1.0E-7,3.2E-7,2.2E-7,1.28E-6,9.6E-7,6.2E-7,1.7E-6,2.0E-6,7.6E-7,12913.0,46.126,1.1268E-4,2.425E8,62.182,1.5e-12
436,9.52E-6,6.18E-6,9.56E-6,1.2E-7,1.4E-7,1.22E-6,8.44E-6,4.06E-6,1.2E-7,2.78E-6,2.8E-7,19.0,3.0,1.0,1.0,4.0,2.0,5.0,1.0,1.0,1.0,2.0,1.84E-6,2.6E-7,6.0E-8,3.4E-7,1.4E-7,1.2E-6,8.4E-7,6.2E-7,1.84E-6,1.62E-6,6.0E-7,13314.0,46.064,1.7362E-4,3.8526E8,60.281,1.5e-12
437,7.56E-6,9.16E-6,8.72E-6,1.2E-7,2.6E-7,1.74E-6,8.96E-6,7.02E-6,1.4E-7,4.1E-6,2.0E-7,6.0,4.0,1.0,1.0,2.0,1.0,6.0,1.0,1.0,1.0,3.0,1.64E-6,2.4E-7,6.0E-8,3.0E-7,1.2E-7,1.5E-6,1.7E-6,7.4E-7,9.2E-7,1.82E-6,3.2E-7,10176.0,46.061,3.3734E-4,5.7212E8,60.611,1.5e-12
438,9.6E-6,5.86E-6,9.88E-6,1.2E-7,3.0E-7,1.58E-6,8.56E-6,5.0E-6,1.4E-7,3.6E-6,1.2E-7,9.0,5.0,1.0,1.0,2.0,9.0,6.0,1.0,1.0,1.0,3.0,1.78E-6,2.6E-7,8.0E-8,3.0E-7,1.2E-7,1.28E-6,1.38E-6,7.2E-7,1.42E-6,1.74E-6,3.4E-7,12126.0,46.016,2.402E-4,4.8546E8,60.609,1.5e-12
439,8.42E-6,7.9E-6,8.36E-6,1.4E-7,2.0E-7,1.74E-6,8.96E-6,3.96E-6,1.6E-7,4.28E-6,1.2E-7,19.0,3.0,1.0,1.0,3.0,9.0,8.0,1.0,1.0,1.0,2.0,1.54E-6,2.4E-7,1.0E-7,3.8E-7,1.0E-7,1.3E-6,1.58E-6,6.0E-7,6.8E-7,2.0E-6,3.4E-7,13340.0,46.013,2.1496E-4,4.7793E8,60.218,1.5e-12
440,9.36E-6,7.34E-6,6.58E-6,1.2E-7,2.0E-7,1.82E-6,9.98E-6,4.62E-6,1.2E-7,3.44E-6,1.6E-7,15.0,2.0,1.0,1.0,4.0,13.0,3.0,1.0,1.0,1.0,2.0,1.94E-6,2.8E-7,8.0E-8,3.6E-7,1.4E-7,1.04E-6,1.3E-6,6.6E-7,7.0E-7,1.74E-6,5.0E-7,12580.0,45.987,1.9979E-4,4.1888E8,60.496,1.5e-12
441,7.48E-6,9.92E-6,9.4E-6,1.2E-7,3.2E-7,1.68E-6,9.98E-6,6.44E-6,1.2E-7,5.24E-6,1.4E-7,4.0,2.0,1.0,1.0,3.0,10.0,16.0,1.0,1.0,1.0,2.0,1.64E-6,2.8E-7,1.4E-7,2.6E-7,1.6E-7,1.3E-6,7.2E-7,1.1E-6,1.0E-6,2.0E-6,5.2E-7,13095.0,45.984,1.5338E-4,3.3475E8,60.17,1.5e-12
442,8.38E-6,6.04E-6,7.84E-6,1.6E-7,1.8E-7,1.58E-6,9.06E-6,5.34E-6,1.6E-7,3.68E-6,1.2E-7,11.0,4.0,1.0,1.0,4.0,20.0,3.0,1.0,1.0,1.0,2.0,1.72E-6,2.6E-7,6.0E-8,3.2E-7,1.2E-7,1.4E-6,1.62E-6,7.4E-7,1.36E-6,1.84E-6,2.8E-7,11799.0,45.917,2.5509E-4,5.0164E8,60.662,1.5e-12
443,9.02E-6,7.38E-6,9.84E-6,1.2E-7,1.4E-7,1.28E-6,9.62E-6,3.6E-6,1.6E-7,4.7E-6,1.4E-7,9.0,2.0,1.0,1.0,7.0,11.0,14.0,1.0,1.0,1.0,2.0,1.68E-6,2.0E-7,8.0E-8,2.6E-7,1.6E-7,1.06E-6,1.34E-6,6.2E-7,1.02E-6,1.9E-6,5.2E-7,13107.0,45.851,1.7852E-4,3.8998E8,61.731,1.5e-12
444,8.42E-6,7.9E-6,8.36E-6,1.4E-7,2.0E-7,1.74E-6,8.96E-6,3.96E-6,1.6E-7,4.28E-6,1.2E-7,12.0,3.0,1.0,1.0,3.0,9.0,8.0,1.0,1.0,1.0,2.0,1.54E-6,2.4E-7,1.0E-7,3.8E-7,1.0E-7,1.3E-6,1.58E-6,6.0E-7,7.4E-7,2.0E-6,4.2E-7,12788.0,45.843,2.1134E-4,4.5043E8,60.663,1.5e-12
445,8.7E-6,5.24E-6,7.28E-6,1.2E-7,2.2E-7,2.2E-6,8.48E-6,5.18E-6,1.2E-7,5.6E-6,1.4E-7,14.0,4.0,1.0,1.0,4.0,12.0,4.0,1.0,1.0,3.0,3.0,1.54E-6,2.0E-7,6.0E-8,2.4E-7,1.4E-7,1.26E-6,1.74E-6,5.4E-7,1.04E-6,2.0E-6,4.8E-7,9850.3,45.834,3.1602E-4,5.1881E8,61.703,1.5e-12
446,9.98E-6,5.66E-6,9.28E-6,2.2E-7,2.4E-7,1.54E-6,7.82E-6,6.18E-6,1.4E-7,2.8E-6,1.2E-7,5.0,4.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,5.0,1.98E-6,1.4E-7,6.0E-8,3.6E-7,1.2E-7,1.24E-6,1.38E-6,7.2E-7,1.0E-6,1.8E-6,4.6E-7,10329.0,45.83,3.0813E-4,5.3044E8,62.813,1.5e-12
447,9.28E-6,9.6E-6,9.4E-6,2.0E-7,1.4E-7,1.36E-6,9.34E-6,4.3E-6,1.2E-7,3.96E-6,1.6E-7,3.0,2.0,1.0,1.0,4.0,14.0,1.0,1.0,1.0,1.0,2.0,1.4E-6,2.4E-7,1.2E-7,4.4E-7,1.0E-7,7.4E-7,1.76E-6,7.2E-7,1.08E-6,2.0E-6,4.2E-7,12981.0,45.767,2.1025E-4,4.5486E8,60.045,1.5e-12
448,9.98E-6,5.66E-6,9.54E-6,2.2E-7,2.4E-7,1.6E-6,7.82E-6,6.18E-6,1.2E-7,5.66E-6,1.2E-7,5.0,4.0,1.0,1.0,3.0,18.0,1.0,1.0,1.0,1.0,5.0,1.9E-6,2.2E-7,6.0E-8,3.6E-7,1.2E-7,1.24E-6,1.38E-6,7.2E-7,1.0E-6,1.8E-6,4.6E-7,10417.0,45.708,3.0969E-4,5.3769E8,60.654,1.5e-12
449,8.94E-6,6.04E-6,8.14E-6,1.2E-7,1.8E-7,1.62E-6,8.32E-6,5.72E-6,1.6E-7,3.06E-6,1.2E-7,14.0,4.0,1.0,1.0,3.0,10.0,3.0,1.0,1.0,1.0,2.0,1.8E-6,2.0E-7,6.0E-8,3.4E-7,1.0E-7,1.36E-6,1.7E-6,7.4E-7,1.36E-6,1.96E-6,2.4E-7,11790.0,45.7,3.0351E-4,5.9637E8,60.171,1.5e-12
450,7.06E-6,9.28E-6,8.72E-6,1.6E-7,3.0E-7,1.28E-6,8.08E-6,3.7E-6,1.4E-7,2.96E-6,1.2E-7,10.0,2.0,1.0,1.0,2.0,1.0,6.0,1.0,1.0,1.0,2.0,1.76E-6,2.2E-7,1.2E-7,4.2E-7,1.2E-7,1.8E-6,1.28E-6,8.4E-7,1.9E-6,1.92E-6,5.4E-7,12794.0,45.669,1.6203E-4,3.4552E8,62.641,1.5e-12
451,9.92E-6,5.98E-6,9.0E-6,1.8E-7,2.2E-7,1.54E-6,7.1E-6,4.64E-6,1.4E-7,4.98E-6,1.8E-7,4.0,4.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,2.0,1.54E-6,2.2E-7,6.0E-8,3.4E-7,1.0E-7,1.2E-6,1.36E-6,7.2E-7,1.42E-6,1.52E-6,3.6E-7,12397.0,45.664,2.5078E-4,5.1814E8,60.482,1.5e-12
452,8.36E-6,7.3E-6,8.68E-6,1.4E-7,2.6E-7,1.74E-6,8.32E-6,5.0E-6,1.4E-7,3.24E-6,1.4E-7,6.0,2.0,1.0,1.0,3.0,13.0,5.0,1.0,1.0,1.0,3.0,1.78E-6,1.8E-7,6.0E-8,3.2E-7,1.2E-7,1.6E-6,6.8E-7,6.0E-7,1.84E-6,1.92E-6,5.6E-7,13446.0,45.602,1.9664E-4,4.4067E8,61.256,1.5e-12
453,9.36E-6,7.38E-6,6.28E-6,1.2E-7,2.0E-7,1.82E-6,9.98E-6,4.62E-6,1.2E-7,3.86E-6,1.6E-7,15.0,2.0,1.0,1.0,4.0,13.0,3.0,1.0,1.0,1.0,2.0,1.98E-6,2.6E-7,8.0E-8,3.6E-7,1.4E-7,1.04E-6,1.3E-6,6.6E-7,7.0E-7,1.74E-6,4.4E-7,12895.0,45.539,2.1004E-4,4.5142E8,60.319,1.5e-12
454,9.56E-6,7.64E-6,6.56E-6,1.2E-7,1.6E-7,1.78E-6,9.84E-6,3.32E-6,1.8E-7,4.96E-6,2.0E-7,15.0,2.0,1.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.82E-6,2.2E-7,8.0E-8,3.8E-7,1.4E-7,1.16E-6,1.02E-6,5.2E-7,8.0E-7,2.0E-6,5.0E-7,13348.0,45.51,1.5561E-4,3.4617E8,63.098,1.5e-12
455,7.66E-6,8.92E-6,7.66E-6,1.2E-7,2.4E-7,1.46E-6,8.3E-6,3.78E-6,1.2E-7,3.16E-6,1.2E-7,7.0,2.0,1.0,1.0,3.0,12.0,2.0,1.0,1.0,1.0,2.0,1.46E-6,2.2E-7,1.0E-7,3.4E-7,1.2E-7,1.22E-6,1.34E-6,7.6E-7,1.58E-6,1.54E-6,5.6E-7,13558.0,45.496,1.8405E-4,4.159E8,60.251,1.5e-12
456,9.28E-6,9.6E-6,9.4E-6,2.0E-7,1.4E-7,1.36E-6,9.34E-6,4.3E-6,1.2E-7,3.96E-6,1.6E-7,3.0,2.0,1.0,1.0,4.0,13.0,1.0,1.0,1.0,1.0,2.0,1.4E-6,2.4E-7,1.2E-7,4.4E-7,1.0E-7,7.4E-7,1.68E-6,7.2E-7,1.08E-6,2.0E-6,4.2E-7,13158.0,45.456,2.0853E-4,4.573E8,60.219,1.5e-12
457,9.96E-6,6.98E-6,9.98E-6,1.4E-7,2.2E-7,1.5E-6,8.06E-6,6.72E-6,1.4E-7,4.04E-6,1.2E-7,11.0,6.0,1.0,1.0,3.0,3.0,11.0,1.0,1.0,1.0,2.0,1.66E-6,2.4E-7,6.0E-8,2.2E-7,1.0E-7,1.0E-6,1.26E-6,7.6E-7,9.6E-7,2.0E-6,1.8E-7,11368.0,45.437,2.9603E-4,5.6089E8,61.247,1.5e-12
458,9.34E-6,9.38E-6,9.62E-6,2.2E-7,2.4E-7,1.42E-6,8.76E-6,3.58E-6,2.4E-7,3.36E-6,1.6E-7,4.0,2.0,1.0,1.0,2.0,9.0,3.0,1.0,1.0,1.0,1.0,1.38E-6,2.8E-7,2.0E-7,4.4E-7,1.4E-7,9.2E-7,9.4E-7,9.2E-7,1.02E-6,1.92E-6,3.6E-7,8653.1,45.431,9.79E-5,1.4119E8,76.855,1.5e-12
459,9.32E-6,7.98E-6,8.58E-6,1.2E-7,1.8E-7,1.78E-6,8.72E-6,4.3E-6,1.4E-7,4.12E-6,1.2E-7,1.0,2.0,1.0,1.0,4.0,11.0,3.0,1.0,1.0,1.0,3.0,1.62E-6,2.4E-7,1.6E-7,3.2E-7,1.4E-7,1.1E-6,1.14E-6,7.6E-7,1.18E-6,1.94E-6,4.2E-7,13321.0,45.375,2.0096E-4,4.4617E8,61.862,1.5e-12
460,9.66E-6,4.82E-6,8.94E-6,1.2E-7,2.4E-7,1.54E-6,7.06E-6,5.0E-6,1.2E-7,6.04E-6,3.0E-7,4.0,4.0,1.0,1.0,2.0,7.0,1.0,1.0,1.0,1.0,1.0,1.54E-6,2.2E-7,6.0E-8,3.8E-7,1.0E-7,1.12E-6,6.8E-7,7.8E-7,1.22E-6,1.56E-6,3.6E-7,13743.0,45.363,1.7715E-4,4.0578E8,63.8,1.5e-12
461,7.96E-6,7.14E-6,7.64E-6,1.4E-7,1.2E-7,1.58E-6,9.24E-6,5.16E-6,1.6E-7,4.52E-6,1.2E-7,6.0,3.0,1.0,1.0,6.0,17.0,3.0,1.0,1.0,1.0,3.0,1.82E-6,2.0E-7,8.0E-8,2.6E-7,1.2E-7,1.12E-6,1.38E-6,6.6E-7,1.46E-6,1.92E-6,4.8E-7,12113.0,45.326,2.4723E-4,4.9912E8,60.615,1.5e-12
462,7.66E-6,8.92E-6,7.66E-6,1.2E-7,2.4E-7,1.46E-6,7.92E-6,3.78E-6,1.2E-7,3.16E-6,1.2E-7,7.0,2.0,1.0,1.0,3.0,12.0,2.0,1.0,1.0,1.0,2.0,1.46E-6,2.2E-7,1.0E-7,3.4E-7,1.2E-7,1.22E-6,1.18E-6,7.6E-7,1.58E-6,1.54E-6,5.6E-7,13614.0,45.324,1.8318E-4,4.1563E8,60.346,1.5e-12
463,9.32E-6,7.94E-6,8.32E-6,1.2E-7,2.4E-7,1.78E-6,9.52E-6,4.3E-6,1.4E-7,4.12E-6,1.2E-7,2.0,2.0,1.0,1.0,4.0,7.0,3.0,1.0,1.0,1.0,1.0,1.62E-6,2.4E-7,1.6E-7,3.2E-7,1.2E-7,1.1E-6,1.14E-6,8.0E-7,1.18E-6,1.96E-6,4.2E-7,13705.0,45.308,1.6193E-4,3.6988E8,60.119,1.5e-12
464,9.26E-6,4.74E-6,9.98E-6,2.2E-7,1.2E-7,1.5E-6,7.56E-6,3.46E-6,1.2E-7,3.06E-6,1.2E-7,6.0,3.0,1.0,1.0,5.0,11.0,5.0,1.0,1.0,1.0,2.0,1.54E-6,3.0E-7,1.8E-7,5.6E-7,1.6E-7,1.1E-6,6.0E-7,7.4E-7,1.66E-6,1.86E-6,6.4E-7,12835.0,45.245,1.2062E-4,2.5804E8,61.622,1.5e-12
465,9.62E-6,7.64E-6,8.9E-6,1.2E-7,2.4E-7,1.54E-6,7.72E-6,4.2E-6,1.2E-7,4.08E-6,4.0E-7,7.0,2.0,1.0,1.0,3.0,12.0,6.0,1.0,1.0,1.0,1.0,1.92E-6,2.0E-7,1.4E-7,2.6E-7,1.2E-7,1.64E-6,1.18E-6,9.8E-7,9.4E-7,2.0E-6,5.4E-7,13082.0,45.203,1.7204E-4,3.751E8,66.341,1.5e-12
466,9.04E-6,7.06E-6,9.78E-6,1.2E-7,1.4E-7,1.28E-6,8.48E-6,3.6E-6,1.6E-7,3.9E-6,1.4E-7,9.0,2.0,1.0,1.0,7.0,12.0,14.0,1.0,1.0,1.0,2.0,1.7E-6,2.0E-7,8.0E-8,2.8E-7,1.6E-7,1.06E-6,1.0E-6,6.0E-7,1.1E-6,1.98E-6,5.4E-7,12899.0,45.138,1.9346E-4,4.1591E8,60.681,1.5e-12
467,7.74E-6,6.62E-6,8.16E-6,1.2E-7,1.4E-7,1.24E-6,8.12E-6,3.66E-6,1.2E-7,3.1E-6,3.6E-7,18.0,2.0,1.0,1.0,3.0,20.0,8.0,1.0,1.0,1.0,1.0,1.54E-6,3.8E-7,1.0E-7,4.4E-7,1.2E-7,1.24E-6,8.4E-7,1.0E-6,1.58E-6,2.0E-6,8.0E-7,12927.0,45.116,1.1152E-4,2.4028E8,65.705,1.5e-12
468,9.52E-6,8.72E-6,9.84E-6,1.2E-7,1.06E-6,1.66E-6,7.52E-6,5.86E-6,1.2E-7,4.24E-6,1.4E-7,1.0,5.0,1.0,1.0,1.0,8.0,7.0,1.0,1.0,1.0,2.0,1.8E-6,2.6E-7,6.0E-8,2.8E-7,2.4E-7,1.4E-6,1.32E-6,6.6E-7,1.6E-6,1.78E-6,5.8E-7,5136.2,50.58,2.5875E-4,2.215E8,62.046,2e-12
469,9.52E-6,8.72E-6,9.84E-6,1.2E-7,1.06E-6,1.66E-6,7.52E-6,5.86E-6,1.2E-7,5.26E-6,1.4E-7,1.0,5.0,1.0,1.0,1.0,8.0,7.0,1.0,1.0,1.0,2.0,1.8E-6,2.6E-7,6.0E-8,2.8E-7,2.4E-7,1.4E-6,1.32E-6,6.6E-7,1.6E-6,1.78E-6,5.8E-7,5116.2,50.571,2.5862E-4,2.2053E8,62.159,2e-12
470,9.36E-6,8.9E-6,9.52E-6,1.6E-7,4.2E-7,1.52E-6,6.84E-6,8.02E-6,1.2E-7,4.28E-6,1.8E-7,11.0,4.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,2.0,1.62E-6,2.4E-7,1.0E-7,6.4E-7,1.2E-7,6.8E-7,7.4E-7,1.0E-6,1.34E-6,1.94E-6,1.12E-6,5831.0,50.545,2.0541E-4,1.9962E8,60.121,2e-12
471,9.6E-6,9.44E-6,9.58E-6,1.2E-7,9.4E-7,1.66E-6,7.1E-6,5.3E-6,1.6E-7,4.74E-6,1.4E-7,1.0,3.0,1.0,1.0,1.0,10.0,6.0,1.0,1.0,1.0,3.0,1.56E-6,1.8E-7,6.0E-8,3.4E-7,1.6E-7,1.42E-6,1.26E-6,8.2E-7,1.54E-6,2.0E-6,1.04E-6,6764.0,50.457,2.1482E-4,2.4217E8,60.452,2e-12
472,9.36E-6,8.9E-6,9.52E-6,1.6E-7,4.2E-7,1.52E-6,6.84E-6,8.02E-6,1.2E-7,4.06E-6,1.4E-7,11.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.42E-6,2.4E-7,8.0E-8,6.4E-7,1.2E-7,6.8E-7,8.6E-7,1.24E-6,1.34E-6,1.94E-6,1.08E-6,5445.9,50.446,2.037E-4,1.8489E8,61.133,2e-12
473,9.84E-6,8.6E-6,9.96E-6,1.2E-7,1.02E-6,1.58E-6,6.86E-6,5.0E-6,1.6E-7,4.0E-6,1.4E-7,7.0,4.0,1.0,1.0,1.0,6.0,2.0,1.0,1.0,1.0,3.0,1.56E-6,2.4E-7,6.0E-8,2.8E-7,2.4E-7,1.48E-6,1.1E-6,8.2E-7,1.62E-6,1.96E-6,7.0E-7,7008.7,50.316,2.0083E-4,2.346E8,60.593,2e-12
474,7.56E-6,6.98E-6,9.64E-6,1.2E-7,9.2E-7,1.4E-6,7.28E-6,5.74E-6,1.6E-7,5.26E-6,1.2E-7,4.0,3.0,1.0,1.0,1.0,14.0,1.0,1.0,1.0,1.0,2.0,1.58E-6,2.4E-7,1.2E-7,3.8E-7,2.0E-7,1.14E-6,1.0E-6,1.04E-6,1.64E-6,1.98E-6,5.8E-7,7465.1,50.294,1.7805E-4,2.2153E8,60.776,2e-12
